4122,4623,1022,2942,1898,564
4083,4623,1022,2942,561,567
4083,4584,1036,2942,561,567
4083,4584,1036,3428,531,553
4083,4584,1036,3428,531,553
4043,4538,1029,3428,531,553
4043,4538,1029,3405,506,553
4043,4538,1029,3405,506,578
4005,4509,1029,3405,506,578
4005,4509,1044,2821,2439,578
4005,4509,1044,2821,2439,584
3966,4444,1044,2821,2439,584
3966,4444,1047,2776,456,597
3930,4444,1047,2776,456,597
3930,4499,1050,2668,456,597
3930,4499,1050,2668,421,624
3895,4499,1050,2668,421,624
3895,4466,1049,2668,421,624
3895,4466,1049,2734,406,4098
3895,4466,1049,2734,406,4098
3845,4307,1058,2734,406,4098
3845,4307,1058,3432,397,4098
3813,4872,1058,3432,397,399
3813,4872,3445,6000,2441,399
3813,4872,3445,6000,2441,380
3988,4184,3445,6000,2441,380
3988,4184,3473,4873,2441,380
3988,4184,3473,4873,2600,359
3950,4184,3473,4873,2600,359
3950,3710,3474,4608,2600,359
3950,3710,3474,4608,447,354
3884,3710,3474,4608,447,354
3884,3664,3490,4608,447,354
3884,3664,3490,4873,3546,348
3994,3627,3505,4873,3546,348
3994,3627,3505,4428,467,348
3994,3627,3505,4428,467,348
3975,3591,3505,4428,467,348
3975,3591,3153,4439,4021,348
3975,3591,3153,4439,4021,349
3935,3940,3153,4439,4021,349
3935,3940,3137,4910,4021,349
3935,3940,3137,4910,3985,353
3969,3940,3137,4910,3985,353
3969,3520,3143,4076,3956,356
3928,3520,3143,4076,3956,356
3928,820,3151,4076,3956,356
3928,820,3151,3877,3929,359
3928,820,3151,3877,3929,359
3896,817,3159,3877,3929,359
3896,817,3159,3811,3905,359
3896,817,3159,3811,3905,364
3866,827,3159,3811,3905,364
3866,827,3136,3814,3882,364
3824,3308,3136,3814,3882,364
3824,3308,3194,3718,3882,364
3824,3308,3194,3718,3874,380
3804,3308,3194,3718,3874,380
3804,3225,3204,3023,3874,380
3804,3225,3204,3023,3875,382
3607,3225,3204,3023,3875,382
3607,2709,3223,3023,3875,382
3607,2709,3223,3643,3845,383
3607,2709,3223,3643,3845,383
855,2509,3242,3643,3845,383
855,2509,3242,2980,3828,383
2590,2641,3242,2980,3828,383
2590,2641,3247,3574,3807,383
2590,2641,3247,3574,3807,384
2531,3031,3247,3574,3807,384
2531,3031,3279,3588,3807,384
2531,3031,3279,3588,3795,384
2516,3031,3279,3588,3795,384
2516,2985,3299,3522,3795,384
2516,2985,3299,3522,3200,385
2560,2985,3299,3522,3200,385
2560,2936,3334,3453,3726,385
2560,2936,3334,3453,3726,385
3175,1724,4005,3453,3726,385
3175,1724,4005,3372,1972,385
3175,1724,4005,3372,1972,384
1206,2842,4005,3372,1972,384
1206,2842,3957,2900,2145,384
1206,2842,3957,2900,2145,383
3064,2796,3957,2900,2145,383
3064,2796,3916,2854,2145,383
3129,2796,3916,2854,4429,382
3129,2750,3879,1962,4429,382
3129,2750,3879,1962,4468,381
2960,2750,3879,1962,4468,381
2960,2704,3831,1962,4468,381
2960,2704,3831,1927,4482,379
2960,2704,3831,1927,4482,379
2892,2658,1657,1927,4482,379
2892,2658,1657,1944,4320,379
2892,2658,1657,1944,4320,377
3068,2612,1657,1944,4320,377
3068,2612,1666,1947,3384,375
3048,2566,1666,1947,3384,375
3048,2566,4910,1953,3384,375
3048,2566,4910,1953,3850,373
2995,2566,4910,1953,3850,373
2995,2521,4910,1967,3850,373
2995,2521,4910,1967,405,371
2825,2521,4910,1967,405,371
2825,2477,4910,1967,405,371
2825,2477,4910,2581,500,370
2825,2477,4910,2581,500,370
2911,2430,4910,2910,2538,370
2911,2430,4910,2910,2538,375
2757,2386,4910,2910,2538,375
2757,2386,3230,2863,2493,375
2757,2386,3230,2863,2493,382
2746,2344,3230,2863,2493,382
2746,2344,2782,2820,2493,382
2746,2344,2782,2820,2460,388
2709,2344,2782,2820,2460,388
2709,2297,3111,2775,2460,388
2709,2297,3111,2775,2430,392
2718,2249,3078,2775,2430,392
2718,2249,3078,2436,2399,396
2718,2249,3078,2436,2399,396
2569,2202,3039,2436,2399,396
2569,2202,3039,2376,2368,396
2569,2202,3039,2376,2368,400
2526,2152,3039,2376,2368,400
2526,2152,3487,2327,2338,400
2526,2152,3487,2327,2338,404
2454,2102,3487,2327,2338,404
2454,2102,3452,2278,2307,881
2435,2102,3452,2278,2307,881
2435,2055,4910,2232,2307,881
2435,2055,4910,2232,2277,1000
2215,2055,4910,2232,2277,1000
2215,2007,4910,2232,2277,1000
2215,2007,4910,2536,2247,888
2215,2007,4910,2536,2247,888
2563,2369,2150,2536,2247,888
2563,2369,2150,2218,2256,888
2563,2369,2150,2218,2256,431
1920,4910,2451,2173,2547,431
1920,4910,2451,2173,2547,411
2314,2392,2451,2173,2547,411
2314,2392,2133,2183,2547,411
2314,2392,2133,2183,958,434
2092,2392,2133,2183,958,434
2092,2352,2080,2150,958,434
2092,2352,2080,2150,928,398
2119,2352,2080,2150,928,398
2119,2306,2033,2150,928,398
2119,2306,2033,2108,911,414
1907,2260,1985,2108,911,414
1907,2260,1985,2062,861,414
1907,2260,1985,2062,861,941
1902,2215,1985,2062,861,941
1902,2215,1936,2019,819,941
1902,2215,1936,2019,819,921
1777,2173,1936,2019,819,921
1777,2173,1893,2281,819,921
1777,2173,1893,2281,788,912
2100,2173,1893,2281,788,912
2100,2208,1858,2228,755,2479
1976,2208,1858,2228,755,2479
1976,1802,1887,2228,755,2479
1976,1802,1887,2257,722,2488
1976,1802,1887,2257,722,2488
1954,1740,1904,2257,722,2488
1954,1740,1904,2842,689,2488
1954,1740,1904,2842,689,2486
2006,1694,1904,2842,689,2486
2006,1694,1899,2806,656,2486
2006,1694,1899,2806,656,2484
1972,1649,1817,2771,656,2484
1972,1649,1817,2771,624,2481
1943,1649,1817,2771,624,2481
1943,1605,1714,2721,624,2481
1943,1605,1714,2721,593,2479
1920,1605,1714,2721,593,2479
1920,1561,1656,2721,593,2479
1920,1561,1656,2415,563,723
1920,1561,1656,2415,563,723
1908,1516,1613,2415,563,723
1908,1516,1613,2637,536,723
1885,1473,1613,2637,536,635
1885,1473,1575,2391,511,635
1885,1473,1575,2391,511,622
1880,1428,1575,2391,511,622
1880,1428,1536,2341,511,622
1880,1428,1536,2341,494,620
1880,1428,1536,2341,494,620
1880,1395,1590,2293,494,620
1880,1395,1590,2293,2051,622
1898,1395,1590,2293,2051,622
1898,1350,1549,2243,489,636
1898,1350,1549,2243,489,636
1889,1331,1713,2243,489,636
1889,1331,1713,2452,2056,636
1889,1331,1713,2452,2056,624
1259,1560,1713,2452,2056,624
1259,1560,1685,2412,2014,624
1259,1560,1685,2412,2014,622
1209,1282,1685,2412,2014,622
1209,1282,1624,3084,2014,622
1209,1282,1624,3084,1952,614
1182,1357,2046,3557,1952,614
1182,1357,2046,3557,356,602
1195,1357,2046,3557,356,602
1195,1519,2273,3557,356,602
1195,1519,2273,2626,318,593
1195,1519,2273,2626,318,593
1137,1464,2931,2626,318,593
1137,1464,2931,2445,290,593
1137,1464,2931,2445,290,583
1088,1419,2931,2445,290,583
1088,1419,2171,2572,2038,583
1069,1428,2171,2572,2038,298
1069,1428,1455,2837,2038,298
1069,1428,1455,2837,2361,268
1006,1428,1455,2837,2361,268
1006,989,1341,2067,2361,268
1006,989,1341,2067,3188,1986
952,989,1341,2067,3188,1986
952,949,1289,2067,3188,1986
952,949,1289,1733,2746,2071
952,949,1289,1733,2746,2071
893,1160,970,1189,2692,2071
893,1160,970,1189,2692,2085
834,804,970,1189,2692,2085
834,804,1157,1619,3043,2085
834,804,1157,1619,3043,2176
891,749,1157,1619,3043,2176
891,749,1094,2172,3043,2176
891,749,1094,2172,6000,747
699,749,1094,2172,6000,747
699,1055,1532,3073,6000,747
699,1055,1532,3073,2308,715
1009,967,2501,3073,2308,715
1009,967,2501,4897,1958,381
1009,967,2501,4897,1958,381
953,1725,3177,4897,1958,381
953,1725,3177,1935,2107,381
953,1725,3177,1935,2107,369
906,2424,3177,1935,2107,369
906,2424,4823,1881,663,369
906,2424,4823,1881,663,361
1637,2390,4823,1881,663,361
1637,2390,4774,1837,663,361
1593,2390,4774,1837,637,360
1593,2353,4728,1792,637,360
1593,2353,4728,1792,613,362
1551,2353,4728,1792,613,362
1551,2312,4683,1792,613,362
1551,2312,4683,1747,588,644
1551,2312,4683,1747,588,644
1510,2275,4635,1747,588,644
1510,2275,4635,1706,563,644
1510,2275,4635,1706,563,634
1470,2583,4635,1706,563,634
1470,2583,4591,1666,538,625
1432,2554,4591,1666,538,625
1432,2554,4547,1627,538,625
1432,2554,4547,1627,514,654
1392,2554,4547,1627,514,654
1392,2512,4500,1587,514,654
1392,2512,4500,1587,488,637
1358,2512,4500,1587,488,637
1358,2479,4456,1587,488,637
1358,2479,4456,1547,462,644
1323,2624,4409,1547,462,644
1323,2624,4409,550,435,644
1323,2624,4409,550,435,688
1290,2541,4409,550,435,688
1290,2541,4364,498,410,688
1290,2541,4364,498,410,689
1241,2311,4364,498,410,689
1241,2311,4321,2856,410,689
1241,2311,4321,2856,401,2085
1191,2311,4321,2856,401,2085
1191,1532,2294,2829,401,2085
1148,1532,2294,2829,401,383
1148,1480,2421,2829,401,383
1148,1480,2421,4212,2769,372
1148,1480,2421,4212,2769,372
864,1110,1792,4212,2769,372
864,1110,1792,2193,2739,372
864,1110,1792,2193,2739,356
815,1048,1792,2193,2739,356
815,1048,1738,2133,2719,356
815,1048,1738,2133,2719,355
776,1002,1691,2082,2719,355
776,1002,1691,2082,2701,359
733,1002,1691,2082,2701,359
733,952,1627,2040,2701,359
733,952,1627,2040,2702,1539
692,952,1627,2040,2702,1539
692,907,1238,2040,2702,1539
692,907,1238,2002,4036,1530
692,907,1238,2002,4036,1530
669,863,1533,2002,4036,1530
669,863,1533,1957,2618,1530
821,1668,1533,1957,2618,1519
821,1668,2020,3213,2581,1519
821,1668,2020,3213,2581,3039
790,1478,2020,3213,2581,3039
790,1478,1879,2548,2581,3039
790,1478,1879,2548,3564,369
1022,1478,1879,2548,3564,369
1022,1862,3877,2508,3564,369
1022,1862,3877,2508,1452,403
1739,1862,3877,2508,1452,403
1739,1817,2464,2508,1452,403
1739,1817,2464,2772,1420,2239
1856,3020,2416,2772,1420,2239
1856,3020,2416,3369,1391,2239
1856,3020,2416,3369,1391,339
1856,2722,2416,3369,1391,339
1856,2722,2368,3438,1360,339
1856,2722,2368,3438,1360,327
1665,2980,2368,3438,1360,327
1665,2980,2319,3402,1360,327
1665,2980,2319,3402,1330,325
1605,2980,2319,3402,1330,325
1605,3642,2271,3355,1288,4265
1550,3642,2271,3355,1288,4265
1550,2859,2212,3355,1288,4265
1550,2859,2212,3303,1246,4194
1550,2859,2212,3303,1246,4194
1497,2806,2158,3303,1246,4194
1497,2806,2158,3253,1212,4194
1497,2806,2158,3253,1212,4217
1455,3482,2158,3253,1212,4217
1455,3482,2140,3275,1209,4217
2440,2059,2140,3275,1209,399
2440,2059,3159,1134,1209,399
2440,2059,3159,1134,2567,360
2026,2059,3159,1134,2567,360
2026,2329,3197,1114,2567,360
2026,2329,3197,1114,4070,350
1974,2329,3197,1114,4070,350
1974,2918,1063,1114,4070,350
1974,2918,1063,2504,4042,343
1974,2918,1063,2504,4042,343
1932,2889,1025,2504,4042,343
1932,2889,1025,2466,4004,339
1886,2791,1025,2466,4004,339
1886,2791,3058,957,2442,339
1886,2791,3058,957,2442,337
1839,2466,3058,957,2442,337
1839,2466,2995,900,2442,337
1839,2466,2995,900,2379,335
1792,2466,2995,900,2379,335
1792,2409,2926,850,2379,335
1792,2409,2926,850,2334,337
1744,2409,2926,850,2334,337
1744,2030,2821,801,2296,339
1744,2030,2821,801,2296,339
1697,1974,2754,801,2296,339
1697,1974,2754,757,2261,339
1697,1974,2754,757,2261,344
1648,1919,2754,757,2261,344
1648,1919,2696,737,2228,344
1648,1919,2696,737,2228,351
1602,1864,2696,737,2228,351
1602,1864,2641,2753,2228,351
1555,1864,2641,2753,679,358
1555,1815,2589,2688,679,358
1555,1815,2589,2688,637,367
