3457,2808,593,248,166,166
3457,2808,593,248,166,166
3457,2808,594,248,166,166
3457,2808,594,248,166,166
3456,2808,594,248,166,166
3456,2809,594,248,166,166
3456,2809,594,247,169,168
3456,2809,594,247,169,168
3435,3485,606,247,169,168
3435,3485,606,229,167,168
3435,3485,606,229,167,167
3410,2751,606,229,167,167
3410,2751,818,235,166,167
3372,2595,818,235,166,167
3372,2595,3459,370,166,167
3372,2595,3459,370,175,168
1745,2595,3459,370,175,168
1745,3247,2604,755,175,168
1745,3247,2604,755,269,166
1656,3247,2604,755,269,166
1656,3255,2403,755,269,166
1656,3255,2403,3276,475,212
1656,3255,2403,3276,475,212
1609,3535,3194,2383,3295,212
1609,3535,3194,2383,3295,310
1224,1540,3194,2383,3295,310
1224,1540,3201,2297,3147,310
1224,1540,3201,2297,3147,430
1400,1494,3201,2297,3147,430
1400,1494,3439,2976,3147,430
1400,1494,3439,2976,2298,599
1345,1494,3439,2976,2298,599
1345,6000,1429,2940,2298,599
1345,6000,1429,2940,2238,637
1310,1471,3362,2940,2238,637
1310,1471,3362,2888,2222,637
1310,1471,3362,2888,2222,637
1018,1328,2049,2888,2222,637
1018,1328,2049,2129,3018,637
1018,1328,2049,2129,3018,610
4832,1283,2049,2129,3018,610
4832,1283,2817,2087,3139,610
4832,1283,2817,2087,3139,536
1222,1947,2817,2087,3139,536
1222,1947,2067,2125,3139,536
1199,1947,2067,2125,3136,509
1199,2793,1998,2899,3136,509
1199,2793,1998,2899,3111,521
1162,2793,1998,2899,3111,521
1162,2738,1951,2899,3111,521
1162,2738,1951,2874,3079,543
1162,2738,1951,2874,3079,543
1128,2692,1903,2874,3079,543
1128,2692,1903,2825,3044,543
1128,2692,1903,2825,3044,568
1099,2649,1858,2766,3008,568
1099,2649,1858,2766,3008,579
3002,2611,1858,2766,3008,579
3002,2611,1815,2712,3008,579
3002,2611,1815,2712,2973,589
2817,2611,1815,2712,2973,589
2817,2536,1773,2665,2973,589
2817,2536,1773,2665,2989,594
2746,2536,1773,2665,2989,594
2746,2445,1720,2665,2989,594
2746,2445,1720,2770,3058,600
1641,2385,1680,2770,3058,600
1641,2385,1680,2763,3027,600
1641,2385,1680,2763,3027,588
2434,2337,1680,2763,3027,588
2434,2337,1722,2806,1811,588
2434,2337,1722,2806,1811,581
2352,1596,1722,2806,1811,581
2352,1596,2470,2780,1811,581
2352,1596,2470,2780,1760,577
2262,1596,2470,2780,1760,577
2262,1540,2465,2773,1760,577
2216,1540,2465,2773,1981,571
2216,1490,2493,2773,1981,571
2216,1490,2493,2734,2713,565
2216,1490,2493,2734,2713,565
2167,1451,2497,2734,2713,565
2167,1451,2497,2718,2075,565
2167,1451,2497,2718,2075,556
2122,1413,2497,2718,2075,556
2122,1413,2454,2682,2106,556
2122,1413,2454,2682,2106,549
2077,1404,2420,2647,2106,549
2077,1404,2420,2647,2076,548
1347,1404,2420,2647,2076,548
1347,1359,2378,2609,2076,548
1347,1359,2378,2609,2081,539
1288,1359,2378,2609,2081,539
1288,1334,2338,2609,2081,539
1288,1334,2338,2568,2044,543
1288,1334,2338,2568,2044,543
1241,1303,2297,2568,2044,543
1241,1303,2297,2529,2183,543
1201,1258,2297,2529,2183,557
1201,1258,2252,2474,2146,557
1201,1258,2252,2474,2146,762
1180,1212,2252,2474,2146,762
1180,1212,2203,2425,2146,762
1180,1212,2203,2425,2111,1008
1082,1212,2203,2425,2111,1008
1082,1919,2193,2402,2111,1008
1082,1919,2193,2402,2133,811
1042,1919,2193,2402,2133,811
1042,1940,2272,2402,2133,811
1042,1940,2272,2035,2568,563
1848,2124,2314,2035,2568,563
1848,2124,2314,2023,3236,563
1848,2124,2314,2023,3236,542
1948,2213,2314,2023,3236,542
1948,2213,1947,2488,1317,542
1948,2213,1947,2488,1317,538
1987,2187,1947,2488,1317,538
1987,2187,1903,2447,1317,538
1987,2187,1903,2447,1306,525
2001,2148,1856,2405,1306,525
2001,2148,1856,2405,1642,516
1958,2148,1856,2405,1642,516
1958,2105,1810,2405,1642,516
1958,2105,1810,2415,1633,515
1958,2105,1810,2415,1633,515
1916,2072,1762,2415,1633,515
1916,2072,1762,2751,1626,515
1916,2072,1762,2751,1626,526
1919,2022,1762,2751,1626,526
1919,2022,1715,2181,1971,526
1880,1986,1715,2181,1971,574
1880,1986,1670,2134,1971,574
1880,1986,1670,2134,3049,623
1836,1986,1670,2134,3049,623
1836,1951,1623,2615,3049,623
1836,1951,1623,2615,2062,633
1819,1951,1623,2615,2062,633
1819,1943,1579,2615,2062,633
1819,1943,1579,2699,1420,595
1819,1943,1579,2699,1420,595
1817,1529,2258,2699,1420,595
1817,1529,2258,2879,1023,572
1845,1481,2258,2879,1023,572
1845,1481,2491,3864,821,572
1845,1481,2491,3864,821,550
1842,1444,2491,3864,821,550
1842,1444,3989,1626,821,550
1842,1444,3989,1626,796,553
1422,1444,3989,1626,796,553
1422,1423,2974,1589,796,553
1422,1423,2974,1589,807,564
1373,1957,3201,1589,807,564
1373,1957,3201,1576,810,568
1373,1957,3201,1576,810,568
1322,1912,3149,1576,810,568
1322,1912,3149,1680,806,568
1322,1912,3149,1680,806,577
1275,1870,3149,1680,806,577
1275,1870,3523,1669,818,577
1275,1870,3523,1669,818,583
1229,1830,3523,1669,818,583
1229,1830,3478,1632,818,583
1184,1830,3478,1632,818,587
1184,1813,3224,1530,818,587
1184,1813,3224,1530,807,591
1142,1813,3224,1530,807,591
1142,1854,3167,1530,807,591
1142,1854,3167,1454,794,593
1142,1854,3167,1454,794,593
1102,1816,3118,1454,794,593
1102,1816,3118,1391,766,593
1102,1816,3118,1391,766,589
1067,2023,3118,1391,766,589
1067,2023,3090,1229,761,587
1611,1982,3090,1229,761,587
1611,1982,3539,1071,761,587
1611,1982,3539,1071,709,583
1577,1982,3539,1071,709,583
1577,1950,3598,989,709,583
1577,1950,3598,989,681,581
1546,1950,3598,989,681,581
1546,3164,6000,989,681,581
1546,3164,6000,987,665,575
1546,3164,6000,987,665,575
1520,3117,3292,963,633,575
1520,3117,3292,963,633,571
1544,3067,3292,963,633,571
1544,3067,3236,962,678,571
1544,3067,3236,962,678,563
1517,3019,3236,962,678,563
1517,3019,3188,950,678,563
1517,3019,3188,950,655,559
1478,3019,3188,950,655,559
1478,2970,3139,927,655,559
1441,2970,3139,927,645,553
1441,2926,3091,927,645,553
1441,2926,3091,904,644,548
1441,2926,3091,904,644,548
1403,2879,3049,904,644,548
1403,2879,3049,873,651,548
1403,2879,3049,873,651,542
1369,2832,3049,873,651,542
1369,2832,3002,844,642,542
1369,2832,3002,844,642,536
1339,2786,3002,844,642,536
1339,2786,2956,822,625,513
1494,2786,2956,822,625,513
1494,2732,2917,809,625,513
1494,2732,2917,809,598,486
1472,2732,2917,809,598,486
1472,2690,2870,809,598,486
1472,2690,2870,815,585,492
1472,2690,2870,815,585,492
1431,2638,2825,815,585,492
1431,2638,2825,784,582,492
1392,2603,2825,784,582,491
1392,2603,2778,785,590,491
1392,2603,2778,785,590,498
1354,2562,2778,785,590,498
1354,2562,2729,763,590,498
1354,2562,2729,763,570,495
1316,2562,2729,763,570,495
1316,2520,2676,750,570,495
1316,2520,2676,750,560,489
1282,2520,2676,750,560,489
1282,2486,2626,750,560,489
1282,2486,2626,734,559,480
1253,2456,2576,734,559,480
1253,2456,2576,721,565,480
1253,2456,2576,721,565,474
2737,2405,2576,721,565,474
2737,2405,2528,708,526,474
2737,2405,2528,708,526,466
2688,2096,2528,708,526,466
2688,2096,2480,691,526,466
2688,2096,2480,691,512,460
2581,2096,2480,691,512,460
2581,2039,2433,689,502,450
2587,2039,2433,689,502,450
2587,1990,2388,689,502,450
2587,1990,2388,2977,488,436
2587,1990,2388,2977,488,436
2518,1944,2342,2977,488,436
2518,1944,2342,2934,477,436
2518,1944,2342,2934,477,428
2468,1899,2342,2934,477,428
2468,1899,2296,2893,462,428
2468,1899,2296,2893,462,425
2455,1854,2248,2851,462,425
2455,1854,2248,2851,453,424
2183,1854,2248,2851,453,424
2183,1809,2201,2807,453,424
2183,1809,2201,2807,453,414
2138,1809,2201,2807,453,414
2138,1763,2155,2807,453,414
2138,1763,2155,2765,441,403
2138,1763,2155,2765,441,403
2345,1718,2110,2765,441,403
2345,1718,2110,2724,453,395
2333,1901,2110,2724,453,395
2333,1901,2082,2684,2732,395
2333,1901,2082,2684,2732,391
2379,1878,2082,2684,2732,391
2379,1878,2202,2654,2732,391
2379,1878,2202,2654,2724,390
2304,1878,2202,2654,2724,390
2304,1834,3520,2621,2724,390
2304,1834,3520,2621,2704,389
2229,1834,3520,2621,2704,389
2229,1787,2123,2588,2662,388
2229,1787,2123,2588,2662,388
2156,1730,2071,2588,2662,388
2156,1730,2071,2548,2634,388
2156,1730,2071,2548,2634,390
2076,1465,2071,2548,2634,390
2076,1465,2017,2511,2599,390
2076,1465,2017,2511,2599,409
1997,1624,2017,2511,2599,409
1997,1624,1968,2476,2599,409
1997,1624,1968,2476,2548,1013
1960,1588,3279,2440,2548,1013
1960,1588,3279,2440,2507,1022
1915,1588,3279,2440,2507,1022
1915,1314,1951,2440,2507,1022
1915,1314,1951,2395,2505,972
1915,1314,1951,2395,2505,972
1799,1246,1661,2395,2505,972
1799,1246,1661,2344,2522,972
1799,1246,1661,2344,2522,549
1210,1865,1661,2344,2522,549
1210,1865,2327,2419,2493,413
1176,1565,2327,2419,2493,413
1176,1565,2257,2456,2493,413
1176,1565,2257,2456,2793,404
2880,1565,2257,2456,2793,404
2880,1522,2206,2415,2793,404
2880,1522,2206,2415,4290,410
2932,1522,2206,2415,4290,410
2932,1481,2152,2415,4290,410
2932,1481,2152,2376,4264,455
2932,1481,2152,2376,4264,455
1610,1437,2094,2338,4234,455
1610,1437,2094,2338,4234,512
1133,1410,2094,2338,4234,512
1133,1410,1941,2299,2669,512
1133,1410,1941,2299,2669,530
1079,4022,1941,2299,2669,530
1079,4022,2011,2266,2669,530
1079,4022,2011,2266,2600,575
1053,4022,2011,2266,2600,575
1053,4035,1961,2223,2600,575
1053,4035,1961,2223,2526,623
1424,2013,1931,2223,2526,623
1424,2013,1931,2183,4223,646
1424,2013,1931,2183,4223,646
1220,1911,1924,2183,4223,646
1220,1911,1924,2141,2953,646
1220,1911,1924,2141,2953,655
1174,1836,1924,2141,2953,655
1174,1836,1898,2112,1536,655
